ArduinoMillis, Year, Month, Day, Hour, Minute, Second, Milisecond, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, AngleX, AngleY, AngleZ, MagX, MagY, MagZ, FileWriteMillis
27968, 0, 0, 0, 0, 0, 24, 705, 121, -103, 6136, -8, 0, 14, -387, -145, 21106, -219, -219, -527, 12, 
27983, 0, 0, 0, 0, 0, 24, 735, 121, -120, 6138, -6, -2, 13, -387, -145, 21106, -219, -219, -527, 15, 
28001, 0, 0, 0, 0, 0, 24, 735, 121, -120, 6138, -6, -2, 13, -390, -146, -24968, -220, -219, -528, 14, 
28018, 0, 0, 0, 0, 0, 24, 735, 120, -111, 6139, -1, -3, 17, -390, -147, -24965, -219, -219, -528, 11, 
28033, 0, 0, 0, 0, 0, 24, 785, 124, -114, 6139, 0, -2, 16, -390, -147, -24965, -219, -219, -528, 12, 
28048, 0, 0, 0, 0, 0, 24, 785, 124, -114, 6139, 0, -2, 16, -390, -147, -24961, -219, -219, -527, 12, 
28062, 0, 0, 0, 0, 0, 24, 815, 122, -104, 6137, 0, 0, 18, -390, -147, -24961, -219, -219, -527, 16, 
28081, 0, 0, 0, 0, 0, 24, 815, 122, -104, 6137, 0, 0, 18, -390, -147, -24955, -220, -218, -527, 12, 
28095, 0, 0, 0, 0, 0, 24, 845, 123, -112, 6132, 5, 0, 19, -390, -147, -24951, -220, -218, -527, 12, 
28110, 0, 0, 0, 0, 0, 24, 865, 123, -112, 6132, 5, 0, 19, -390, -147, -24951, -220, -218, -527, 12, 
28125, 0, 0, 0, 0, 0, 24, 865, 122, -110, 6135, 7, 1, 22, -389, -147, -24945, -220, -218, -527, 12, 
28139, 0, 0, 0, 0, 0, 24, 0, 122, -110, 6135, 7, 1, 22, -389, -147, -24945, -220, -218, -527, 15, 
28156, 0, 0, 0, 0, 0, 24, 905, 124, -109, 6139, 8, 1, 25, -386, -147, -24939, -220, -219, -527, 13, 
28172, 0, 0, 0, 0, 0, 24, 925, 126, -98, 6142, 7, 4, 24, -386, -147, -24939, -220, -219, -527, 11, 
28186, 0, 0, 0, 0, 0, 24, 925, 126, -98, 6142, 7, 4, 24, -383, -146, -24932, -220, -219, -527, 11, 
28200, 0, 0, 0, 0, 0, 24, 955, 124, -91, 6141, 7, 4, 24, -383, -146, -24932, -220, -219, -527, 13, 
28215, 0, 0, 0, 0, 0, 24, 955, 124, -91, 6141, 5, -1, 26, -382, -146, -24926, -220, -219, -527, 15, 
28232, 0, 0, 0, 0, 0, 24, 985, 122, -100, 1531, 5, -1, 26, -382, -146, -24926, -220, -219, -527, 12, 
28248, 0, 0, 0, 0, 0, 24, 985, 122, -100, 1531, 5, -1, 26, -382, -146, -24926, -220, -218, -526, 11, 
28262, 0, 0, 0, 0, 0, 25, 15, 124, -91, 6135, 4, -1, 29, -379, -145, -24913, -220, -218, -526, 11, 
28276, 0, 0, 0, 0, 0, 25, 15, 124, -91, 6135, 4, -1, 29, -379, -145, -24910, -220, -218, -527, 13, 
28291, 0, 0, 0, 0, 0, 25, 45, 123, -88, 6135, 2, 1, 30, -379, -145, -24910, -220, -218, -527, 15, 
28308, 0, 0, 0, 0, 0, 25, 45, 123, -88, 6135, 2, 1, 30, -378, -145, -24902, -220, -218, -527, 12, 
28323, 0, 0, 0, 0, 0, 25, 75, 120, -89, 6137, -2, 0, 29, -379, -145, -24897, -220, -217, -528, 12, 
28338, 0, 0, 0, 0, 0, 25, 75, 120, -89, 6137, -2, 0, 29, -379, -145, -24897, -220, -217, -528, 12, 
28352, 0, 0, 0, 0, 0, 25, 105, 122, -96, 6140, -5, 1, 27, -380, -145, -24888, -220, -217, -527, 12, 
28367, 0, 0, 0, 0, 0, 25, 105, 122, -96, 6140, -5, 1, 27, -380, -145, -24888, -220, -217, -527, 15, 
28385, 0, 0, 0, 0, 0, 25, 135, 127, -103, 6139, -4, 2, 30, -382, -145, -24880, -220, -217, 22001, 12, 
28399, 0, 0, 0, 0, 0, 25, 155, 124, -106, 6134, -4, 2, 30, -382, -145, -24880, -220, -217, 22001, 12, 
28414, 0, 0, 0, 0, 0, 25, 155, 124, -106, 6134, -4, 1, 30, -384, -145, -24871, -220, -217, -527, 13, 
28429, 0, 0, 0, 0, 0, 25, 185, 124, -104, 6135, -4, 1, 30, -384, -145, -24871, -220, -217, -527, 12, 
28444, 0, 0, 0, 0, 0, 25, 185, 120, -105, 6135, -3, 0, 30, -385, -145, -24863, -220, -218, -527, 17, 
28464, 0, 0, 0, 0, 0, 25, 215, 117, -104, 22008, -3, 0, 30, -385, -145, -24863, -220, -218, -527, 11, 
28478, 0, 0, 0, 0, 0, 25, 235, 117, -104, 22008, -3, 0, 30, -385, -145, -24863, -220, -218, -527, 12, 
28493, 0, 0, 0, 0, 0, 25, 235, 127, -117, 6139, -2, 0, 29, -387, -145, -24849, -220, -216, -527, 12, 
28508, 0, 0, 0, 0, 0, 25, 265, 127, -117, 6139, -2, 0, 29, -387, -145, -24849, -220, -216, -527, 12, 
28522, 0, 0, 0, 0, 0, 25, 275, 122, -113, 6137, 2, 0, 31, -387, -145, -24840, -221, -217, -528, 15, 
28540, 0, 0, 0, 0, 100, 85, 1106, 122, -113, 6137, 2, 0, 31, -387, -145, -24840, -221, -217, -528, 12, 
28555, 0, 0, 0, 0, 100, 85, 1106, 122, -113, 6137, 2, 0, 31, -387, -144, -24832, -221, -216, -527, 12, 
28570, 0, 0, 0, 0, 0, 25, 325, 126, -101, 6143, 3, 0, 33, -387, -144, -24832, -221, -216, -527, 11, 
28584, 0, 0, 0, 0, 0, 25, 325, 126, -101, 6143, 3, 0, 33, -385, -144, -24823, -221, -217, -527, 13, 
28599, 0, 0, 0, 0, 0, 25, 355, 124, -103, 6134, 5, 0, 34, -385, -144, -24823, -221, -217, -527, 15, 
28616, 0, 0, 0, 0, 0, 25, 355, 124, -103, 6134, 5, 0, 36, -384, -144, -24813, -221, -216, -527, 12, 
28632, 0, 0, 0, 0, 0, 25, 385, 122, -108, 6139, 6, 0, 39, -383, -144, -24807, -221, -217, -527, 12, 
28646, 0, 0, 0, 0, 0, 25, 385, 122, -108, 6139, 6, 0, 39, -383, -144, -24807, -221, -217, -527, 12, 
28661, 0, 0, 0, 0, 0, 25, 415, 121, -100, 6138, 7, 2, 45, -380, -144, -24795, -221, -216, -527, 12, 
28676, 0, 0, 0, 0, 0, 25, 415, 121, -100, 6138, 7, 2, 45, -380, -144, -24795, -221, -216, -527, 15, 
28693, 0, 0, 0, 0, 0, 25, 445, 115, -95, 6138, 8, 0, 51, -378, -143, -24781, -221, -216, -527, 12, 
28708, 0, 0, 0, 0, 0, 25, 465, 118, -84, 6143, 8, 0, 51, -378, -143, -24781, -221, -216, -527, 12, 
28723, 0, 0, 0, 0, 0, 25, 465, 118, -84, 6143, 4, -1, 56, -377, -143, -24765, -222, -216, -527, 12, 
28737, 0, 0, 0, 0, 0, 25, 495, 122, -96, 6134, 4, -1, 56, -377, -143, -24765, -222, -216, -527, 12, 
28752, 0, 0, 0, 0, 0, 25, 495, 121, -103, 6138, 1, 2, 60, -377, -142, -24748, -222, -215, -527, 15, 
28770, 0, 0, 0, 0, 0, 25, 525, 121, -103, 6138, 1, 2, 60, -377, -142, -24748, -222, -215, -527, 11, 
28784, 0, 0, 0, 0, 0, 25, 525, 116, -100, 21893, 1, 2, 60, -377, -142, -24748, -222, -215, -526, 12, 
28798, 0, 0, 0, 0, 0, 25, 555, 117, -93, 6135, -2, 0, 62, -377, -141, -24717, -222, -215, -526, 13, 
28814, 0, 0, 0, 0, 0, 25, 555, 117, -93, 6135, -2, 0, 62, -378, -141, -24711, -222, -215, -527, 11, 
28828, 0, 0, 0, 0, 0, 25, 585, 119, -93, 6138, -3, -1, 59, -378, -141, -24711, -222, -215, -527, 15, 
28846, 0, 0, 0, 0, 0, 25, 585, 119, -93, 6138, -3, -1, 59, -379, -141, -24693, -222, -214, -527, 11, 
28860, 0, 0, 0, 0, 0, 25, 615, 121, -101, 6138, -6, -1, 57, -380, -141, -24682, -222, -214, -526, 12, 
28875, 0, 0, 0, 0, 0, 25, 615, 121, -101, 6138, -6, -1, 57, -380, -141, -24682, -222, -214, -526, 14, 
28892, 0, 0, 0, 0, 0, 25, 645, 124, -112, 6138, -4, 0, 57, -382, -141, -24666, -222, -214, -526, 11, 
28906, 0, 0, 0, 0, 0, 25, 665, 124, -112, 6138, -4, 0, 57, -382, -141, -24666, -222, -214, -526, 14, 
28923, 0, 0, 0, 0, 0, 25, 665, 125, -110, 6133, -2, -1, 60, -383, -141, -24650, -222, -214, -527, 13, 
28938, 0, 0, 0, 0, 0, 25, 695, 117, -102, 6135, 0, 0, 59, -383, -141, -24639, -222, -214, -527, 12, 
28953, 0, 0, 0, 0, 0, 25, 695, 117, -102, 6135, 0, 0, 59, -384, -141, -24634, -222, -214, -527, 11, 
28967, 0, 0, 0, 0, 0, 25, 725, 122, -105, 6136, 0, 0, 59, -384, -141, -24634, -222, -214, -527, 13, 
28983, 0, 0, 0, 0, 0, 25, 725, 122, -105, 6136, 0, 0, 59, -384, -141, -24618, -223, -212, -527, 14, 
29000, 0, 0, 0, 0, 0, 25, 755, 124, -111, 6134, 0, -1, 58, -384, -141, -24618, -223, -212, -527, 11, 
29015, 0, 0, 0, 0, 0, 0, 0, 124, -111, 6134, 0, -1, 58, -384, -141, -24618, -223, -212, -527, 12, 
29029, 0, 0, 0, 0, 0, 25, 785, 126, -120, 6135, 2, 1, 57, -384, -141, -24591, -223, -212, -527, 12, 
29044, 0, 0, 0, 0, 0, 25, 785, 126, -120, 6135, 2, 1, 57, -384, -141, -24591, -223, -212, -527, 13, 
29059, 0, 0, 0, 0, 0, 25, 815, 121, -107, 6139, 7, 1, 59, -382, -140, -24575, -224, -212, -526, 15, 
29076, 0, 0, 0, 0, 0, 25, 815, 121, -107, 6139, 7, 1, 59, -382, -140, -24575, -224, -212, -526, 12, 
29091, 0, 0, 0, 0, 0, 25, 815, 121, -107, 6139, 6, 0, 56, -380, -140, -24559, -224, -211, -526, 12, 
29106, 0, 0, 0, 0, 0, 25, 865, 121, -103, 6142, 6, 0, 56, -380, -140, -24559, -224, -211, -526, 12, 
29121, 0, 0, 0, 0, 0, 25, 865, 121, -103, 6142, 7, 0, 54, -378, -140, -24544, -225, -211, -526, 11, 
29135, 0, 0, 0, 0, 0, 25, 895, 122, -101, 6137, 7, 0, 54, -378, -140, -24544, -225, -211, -526, 15, 
29153, 0, 0, 0, 0, 0, 25, 895, 119, -102, 6141, 5, 3, 52, -377, -139, -24530, -224, -211, -526, 12, 
29167, 0, 0, 0, 0, 0, 25, 925, 114, -101, 6141, 5, 1, 52, -376, -139, -24520, -224, -211, -526, 12, 
29182, 0, 0, 0, 0, 0, 25, 925, 114, -101, 6141, 5, 1, 52, -376, -139, -24520, -224, -211, -526, 12, 
29197, 0, 0, 0, 0, 0, 25, 955, 122, -93, 6136, 4, 0, 47, -375, -139, -24508, -224, -211, -526, 12, 
29212, 0, 0, 0, 0, 0, 25, 955, 122, -93, 6136, 4, 0, 47, -375, -139, -24508, -224, -211, -526, 15, 
29230, 0, 0, 0, 0, 0, 25, 985, 118, -89, 6134, -1, 2, 44, -375, -138, -24496, -224, -211, -526, 11, 
29244, 0, 0, 0, 0, 0, 26, 5, 118, -89, 6134, -1, 2, 44, -375, -138, -24496, -224, -211, -526, 12, 
29258, 0, 0, 0, 0, 0, 26, 5, 120, -102, 6135, -1, 0, 45, -375, -138, -24485, -225, -211, -526, 13, 
29274, 0, 0, 0, 0, 0, 26, 0, 120, -102, 6135, -1, 0, 45, -375, -138, -24485, -225, -211, -526, 11, 
29288, 0, 0, 0, 0, 0, 26, 45, 119, -107, 6141, -1, 0, 42, -376, -138, -24474, -225, -210, -527, 15, 
29305, 0, 0, 0, 0, 0, 26, 45, 119, -107, 6141, -1, 0, 42, -376, -138, -24474, -225, -210, -527, 15, 
29322, 0, 185, 5, 126, 85, 82, 65533, 119, -107, 6141, -1, 0, 42, -377, -138, -24462, -225, -208, -527, 12, 
29337, 0, 0, 0, 0, 0, 26, 95, 121, -97, 6135, -3, 0, 40, -378, -138, -24455, -225, -208, -526, 12, 
29352, 0, 0, 0, 0, 0, 26, 95, 121, -97, 6135, -3, 0, 40, -378, -138, -24455, -225, -208, -526, 12, 
29367, 0, 0, 0, 0, 0, 26, 125, 120, -112, 6139, -4, 0, 33, -380, -138, -24447, -225, -209, -527, 14, 
29384, 0, 0, 0, 0, 0, 26, 125, 120, -112, 6139, -4, 0, 33, -380, -138, -24447, -225, -208, -527, 12, 
29399, 0, 0, 0, 0, 0, 26, 125, 120, -112, 6139, -2, -1, 30, -381, -138, -24439, -226, -208, -527, 12, 
29414, 0, 0, 0, 0, 0, 26, 175, 120, -113, 6134, -2, -1, 30, -381, -138, -24439, -226, -208, -527, 11, 
29428, 0, 0, 0, 0, 0, 26, 175, 116, -112, 6140, 1, 0, 27, -382, -138, -24433, -226, -208, -527, 13, 
29443, 0, 0, 0, 0, 0, 26, 205, 116, -112, 6140, 1, 0, 27, -382, -138, -24433, -226, -208, -527, 14, 
29460, 0, 0, 0, 0, 0, 26, 205, 119, -109, 6140, 0, -1, 25, -382, -138, -24428, -225, -208, -526, 12, 
29475, 0, 0, 0, 0, 0, 26, 235, 181, -85, 6132, 0, 5, 27, -382, -138, -24428, -225, -208, -526, 12, 
29490, 0, 0, 0, 0, 0, 26, 235, 181, -85, 6132, 0, 5, 27, -382, -136, -24424, -225, -207, -526, 11, 
29504, 0, 0, 0, 0, 0, 26, 265, 148, -92, 6133, -8, 17, -92, -382, -136, -24424, -225, -207, -526, 12, 
29518, 0, 0, 0, 0, 0, 26, 265, 148, -92, 6133, -9, 14, -136, -384, -132, -24454, -225, -207, -526, 16, 
29536, 0, 0, 0, 0, 0, 26, 295, 141, -93, 6131, -9, 14, -136, -384, -132, -24454, -225, -207, -526, 12, 
29551, 0, 0, 0, 0, 0, 26, 295, 141, -93, 6131, 20214, 3128, 21589, -384, -132, -24454, -225, -207, -526, 12, 
29566, 0, 0, 0, 0, 0, 26, 325, 92, -120, 6138, -8, 30, -43, -387, -123, -24529, -225, -209, -527, 13, 
29581, 0, 0, 0, 0, 0, 26, 325, 92, -120, 6138, -8, 30, -43, -387, -123, -24529, -225, -209, -527, 12, 
29596, 0, 0, 0, 0, 0, 26, 355, 77, -125, 6140, -1, 25, 60, -389, -114, -24520, -225, -209, -527, 15, 
29614, 0, 0, 0, 0, 0, 26, 355, 77, -125, 6140, -1, 25, 60, -389, -114, -24520, -225, -209, -527, 12, 
29628, 0, 0, 0, 0, 0, 26, 355, 77, -125, 6140, 1, 15, 21, -389, -108, -24510, -225, -208, -527, 12, 
29643, 0, 0, 0, 0, 0, 26, 405, 87, -116, 6135, 1, 15, 21, -389, -108, -24510, -225, -208, -527, 12, 
29658, 0, 0, 0, 0, 0, 26, 405, 87, -116, 6135, 2, 4, -7, -388, -106, -24510, -224, -208, -527, 12, 
29673, 0, 0, 0, 0, 0, 26, 435, 73, -134, 6137, 2, 4, -7, -388, -106, -24510, -224, -208, -527, 14, 
29690, 0, 0, 0, 0, 0, 26, 435, 73, -134, 6137, 3, -6, -19, -387, -107, -24522, -224, -208, -527, 12, 
29705, 0, 0, 0, 0, 0, 26, 465, -37, -192, 6152, 37, -21, 221, -382, -109, -24492, -224, -208, -31247, 12, 
29720, 0, 0, 0, 0, 0, 26, 465, -37, -192, 6152, 37, -21, 221, -382, -109, -24492, -224, -208, -31247, 12, 
29734, 0, 0, 0, 0, 0, 26, 495, -15, -113, 6147, 63, -38, 506, -369, -116, -24366, -224, -208, -272, 13, 
29750, 0, 0, 0, 0, 0, 26, 495, -15, -113, 6147, 63, -38, 506, -369, -116, -24366, -225, -208, -528, 16, 
29769, 0, 0, 0, 0, 0, 26, 525, 31, -160, 6146, 75, -44, 864, -352, -126, -24130, -225, -207, 22001, 13, 
29784, 0, 0, 0, 0, 0, 26, 545, 97, -127, 6147, 79, -39, 971, -340, -130, -23925, -225, -207, 22001, 12, 
29799, 0, 0, 0, 0, 0, 26, 545, 97, -127, 6147, 79, -39, 971, -340, -130, -23925, -227, -204, -527, 12, 
29813, 0, 0, 0, 0, 0, 26, 575, 113, -38, 6130, 59, -48, 869, -322, -140, -23633, -227, -204, -527, 13, 
29832, 0, 0, 0, 0, 0, 26, 575, 113, -38, 6130, 59, -48, 869, -322, -140, -23633, -229, -199, -526, 12, 
29846, 0, 0, 0, 0, 0, 26, 575, 148, -115, 6131, 51, -62, 750, -311, -155, -23376, -231, -196, -527, 12, 
29861, 0, 0, 0, 0, 0, 26, 625, 160, -108, 246, 51, -62, 750, -311, -155, -23376, -231, -196, -527, 13, 
29876, 0, 0, 0, 0, 0, 26, 625, 145, -90, 6134, 51, -45, 766, -301, -170, -23148, -234, -193, -527, 12, 
29891, 0, 0, 0, 0, 0, 26, 655, 111, -88, 80, 51, -45, 766, -301, -170, -23148, -234, -193, -527, 14, 
29908, 0, 0, 0, 0, 0, 26, 655, 132, -76, 6131, 47, -40, 898, -292, -180, -22878, -237, -190, -525, 13, 
29924, 0, 0, 0, 0, 0, 26, 685, 195, -82, 6131, 45, -31, 904, -288, -186, -22688, -237, -190, -525, 11, 
29938, 0, 0, 0, 0, 0, 26, 685, 195, -82, 6131, 45, -31, 904, -288, -186, -22688, -240, -185, -525, 12, 
29954, 0, 0, 0, 0, 0, 26, 715, 193, -109, 6134, 39, -2, 1015, -283, -189, -22389, -240, -185, -525, 12, 
29968, 0, 0, 0, 0, 0, 26, 715, 193, -109, 6134, 39, -2, 1015, -283, -189, -22389, -242, -180, -525, 15, 
29985, 0, 0, 0, 0, 0, 26, 745, 107, -136, 6141, 48, 7, 1013, -278, -184, -22066, -242, -180, -525, 13, 
30001, 0, 0, 0, 0, 0, 26, 765, 123, -113, 6137, 48, 7, 1013, -278, -184, -22066, -25844, 23560, 22101, 12, 
30015, 0, 0, 0, 0, 0, 26, 765, 141, -56, 6131, 47, -11, 839, -270, -183, -21787, -246, -170, -524, 12, 
30030, 0, 0, 0, 0, 0, 26, 795, 177, -24, 21997, 47, -11, 839, -270, -183, -21787, -246, -170, -524, 12, 
30045, 0, 0, 0, 0, 0, 26, 795, 177, -19, 6130, 24, -1, 879, -267, -184, -21533, -247, -163, -523, 15, 
30062, 0, 0, 0, 0, 0, 26, 825, 177, -19, 6130, 24, -1, 879, -267, -184, -21533, -247, -163, -523, 12, 
30077, 0, 0, 0, 0, 0, 26, 825, 1124, 1452, 21970, 24, -1, 879, -267, -184, -21533, -248, -157, -524, 12, 
30092, 0, 0, 0, 0, 0, 26, 855, 26, -162, 6138, 21, 10, 1127, -273, -173, -20992, -248, -157, -524, 12, 
30107, 0, 0, 0, 0, 0, 26, 855, 26, -162, 6138, 21, 10, 1127, -274, -173, -20886, -250, -151, -524, 11, 
30121, 0, 0, 0, 0, 0, 26, 885, 93, -131, 6145, 28, -31, 820, -274, -173, -20886, -250, -151, -524, 15, 
30139, 0, 0, 0, 0, 0, 26, 885, 93, -131, 6145, 28, -31, 820, -273, -180, -20628, -252, -144, -524, 12, 
30154, 0, 0, 0, 0, 0, 26, 885, 93, -131, 6145, 38, -22, 1072, -272, -184, -20424, -252, -139, -523, 12, 
30169, 0, 0, 0, 0, 0, 26, 885, 93, -131, 6145, 38, -22, 1072, -272, -184, -20424, -252, -139, -523, 12, 
30184, 0, 0, 0, 0, 0, 26, 21927, 122, -123, 6137, 40, -39, 959, -268, -190, -20105, -252, -133, -522, 12, 
30198, 0, 0, 0, 0, 0, 26, 21927, 122, -123, 6137, 40, -39, 959, -268, -190, -20105, -252, -133, -522, 18, 
30218, 0, 0, 0, 0, 0, 26, 21957, 110, -159, 6133, 30, -72, 495, -265, -206, -19907, -253, -128, -523, 12, 
30233, 0, 0, 0, 0, 0, 26, 995, 140, -162, 6144, 41, -102, 233, -261, -224, -19857, -254, -125, -522, 12, 
30248, 0, 0, 0, 0, 0, 26, 995, 140, -162, 6144, 41, -102, 233, -261, -224, -19857, -254, -125, -522, 13, 
30263, 0, 0, 0, 0, 0, 0, 44800, 168, -128, 6125, 41, -100, 144, -251, -257, -19838, -256, -122, -522, 12, 
30278, 0, 0, 0, 0, 0, 0, 44800, 168, -128, 6125, 41, -100, 144, -251, -257, -19838, -256, -122, -522, 16, 
30296, 0, 0, 0, 0, 0, 0, 21935, 236, -88, 6137, 47, -106, 53, -240, -289, -19831, -258, -119, -521, 12, 
30311, 0, 0, 0, 0, 0, 27, 75, 238, -97, 6133, 36, -94, -112, -233, -310, -19860, -258, -119, -521, 12, 
30325, 0, 0, 0, 0, 0, 27, 75, 238, -97, 6133, 36, -94, -112, -230, -319, -19888, -259, -117, -521, 13, 
30341, 0, 0, 0, 0, 0, 27, 105, 200, -88, 6135, 24, -84, -394, -223, -337, -19976, -259, -117, -521, 14, 
30358, 0, 0, 0, 0, 0, 27, 105, 200, -88, 6135, 24, -84, -394, -220, -346, -20030, -260, -116, -519, 12, 
30373, 0, 0, 0, 0, 0, 27, 105, 229, -101, 6121, 34, -61, -392, -211, -360, -20137, -262, -118, -519, 13, 
30388, 0, 0, 0, 0, 0, 27, 155, 229, -101, 6121, 34, -61, -392, -211, -360, -20137, -262, -118, -519, 12, 
30403, 0, 0, 0, 0, 0, 27, 155, 287, -110, 6144, 41, -19, -177, -201, -373, -20245, -263, -121, -518, 12, 
30417, 0, 0, 0, 0, 0, 27, 185, 287, -110, 6144, 41, -19, -177, -201, -373, -20245, -263, -121, -518, 16, 
30436, 0, 0, 0, 0, 0, 27, 185, 218, -65, 6130, 37, -13, -113, -189, -374, -20305, -264, -123, -518, 12, 
30450, 0, 0, 0, 0, 0, 27, 215, 239, -27, 6143, 36, 2, -269, -181, -374, -20366, -264, -123, -518, 12, 
30466, 0, 0, 0, 0, 0, 27, 215, 239, -27, 6143, 36, 2, -269, -181, -374, -20366, -265, -125, -518, 12, 
30480, 0, 0, 0, 0, 0, 27, 245, 201, 61, 6112, -9, -7, -417, -174, -372, -20511, -265, -125, -518, 12, 
30495, 0, 0, 0, 0, 0, 27, 245, 201, 61, 6112, -9, -7, -417, -174, -372, -20511, -264, -126, -519, 23, 
30521, 0, 0, 0, 0, 0, 27, 275, 181, 10, 6132, -41, 23, -323, -180, -368, -20653, -264, -126, -519, 12, 
30535, 0, 0, 0, 0, 0, 27, 275, 181, 10, 6132, -41, 23, -323, -180, -368, -20653, -264, -126, -519, 12, 
30551, 0, 0, 0, 0, 0, 27, 315, 130, -30, 6131, -57, 25, -76, -203, -352, -20765, -265, -131, -519, 12, 
30566, 0, 0, 0, 0, 0, 27, 315, 130, -30, 6131, -57, 25, -76, -203, -352, -20765, -265, -132, -519, 11, 
30580, 0, 0, 0, 0, 0, 27, 345, 95, 11, 6134, -87, 53, 107, -226, -337, -20768, -264, -132, -519, 15, 
30598, 0, 0, 0, 0, 0, 27, 345, 95, 11, 6134, -87, 53, 107, -226, -337, -20768, -264, -132, -519, 12, 
30612, 0, 0, 0, 0, 0, 27, 345, 95, 11, 6134, -107, 42, 319, -259, -323, -20709, -263, -132, -520, 12, 
30627, 0, 0, 0, 0, 0, 27, 395, 167, -65, 6135, -107, 42, 319, -259, -323, -20709, -263, -132, -520, 14, 
30644, 0, 0, 0, 0, 0, 27, 395, 210, -84, 6115, -108, 61, 627, -301, -301, -20553, -263, -130, -520, 12, 
30658, 0, 0, 0, 0, 0, 27, 425, 235, -175, 6135, -139, 98, 409, -301, -301, -20553, -263, -130, -520, 15, 
30675, 0, 0, 0, 0, 0, 27, 425, 235, -175, 6135, -139, 98, 409, -348, -271, -20426, -262, -126, -521, 13, 
30691, 0, 0, 0, 0, 0, 27, 455, 83, -510, 6145, -178, 35, -268, -385, -257, -20453, -262, -124, -521, 12, 
30705, 0, 0, 0, 0, 0, 27, 455, 83, -510, 6145, -178, 35, -268, -385, -257, -20453, -262, -124, -521, 12, 
30721, 0, 0, 0, 0, 0, 0, 44800, 156, -125, 6107, 0, 44, 690, -398, -243, -20441, -261, -122, -520, 11, 
30735, 0, 0, 0, 0, 0, 0, 44800, 156, -125, 6107, 0, 44, 690, -398, -243, -20441, -261, -122, -520, 15, 
30752, 0, 0, 0, 0, 0, 27, 515, 92, -154, 6140, -7, 114, 760, -409, -203, -20188, -260, -119, -520, 13, 
30768, 0, 0, 0, 0, 0, 27, 535, 43, -124, 6137, -2, 104, 962, -409, -203, -20188, -260, -119, -520, 12, 
30782, 0, 0, 0, 0, 0, 27, 535, 43, -124, 6137, 5, 127, 1137, -416, -160, -19904, -258, -115, -521, 12, 
30797, 0, 0, 0, 0, 0, 27, 565, -81, -256, 6130, 14, 135, 1392, -416, -160, -19904, -258, -115, -521, 13, 
30815, 0, 0, 0, 0, 0, 27, 565, -81, -256, 6130, 14, 135, 1392, -420, -106, -19477, -257, -108, -521, 12, 
30830, 0, 0, 0, 0, 0, 27, 565, 19, -123, 6132, 38, 125, 2124, -419, -72, -19071, -256, -101, -522, 12, 
30844, 0, 0, 0, 0, 0, 27, 565, 19, -123, 6132, 38, 125, 2124, -419, -72, -19071, -256, -101, -522, 13, 
30860, 0, 0, 0, 0, 0, 0, 44800, -38, -153, 6143, 35, 152, 2715, -415, -3, -18263, -253, -90, -522, 12, 
30874, 0, 0, 0, 0, 0, 0, 44800, -38, -153, 6143, 35, 152, 2715, -415, -3, -18263, -253, -90, -522, 15, 
30893, 0, 0, 0, 0, 0, 0, 44800, 107, -128, 6133, 39, 100, 2194, -406, 52, -17485, -248, -76, -523, 11, 
30907, 0, 0, 0, 0, 0, 27, 675, 25, -190, 6153, 8, 81, 1808, -406, 52, -17485, -248, -76, -523, 12, 
30921, 0, 0, 0, 0, 0, 27, 675, 25, -190, 6153, 8, 81, 1808, -401, 89, -16919, -243, -63, -523, 13, 
30937, 0, 0, 0, 0, 0, 27, 705, -17, -286, 6150, 48, 18, 1390, -401, 89, -16919, -243, -63, -523, 12, 
30951, 0, 0, 0, 0, 0, 27, 705, -17, -286, 6150, 67, 14, 1412, -386, 104, -16490, -238, -52, -524, 15, 
30968, 0, 0, 0, 0, 0, 27, 735, -39, -255, 6125, 74, 6, 21559, -386, 104, -16490, -238, -52, -524, 13, 
30984, 0, 0, 0, 0, 0, 27, 735, -39, -255, 6125, 74, 6, 21559, -386, 104, -16490, -238, -52, -524, 12, 
30998, 0, 0, 0, 0, 0, 27, 765, 10, -237, 6139, 119, -26, 1640, -338, 114, -15697, -231, -35, -525, 12, 
31013, 0, 0, 0, 0, 0, 27, 765, 10, -237, 6139, 119, -26, 1640, -338, 114, -15697, -231, -35, -525, 13, 
31028, 0, 0, 0, 0, 0, 27, 795, 51, -95, 6137, 119, -20, 1719, -299, 111, -15195, -226, -26, -525, 15, 
31046, 0, 0, 0, 0, 0, 27, 795, 51, -95, 6137, 119, -20, 1719, -299, 111, -15195, -226, -26, -525, 11, 
31060, 0, 0, 0, 0, 0, 27, 795, 51, -95, 6137, 110, 22, 2168, -263, 116, -14598, -221, -18, -525, 14, 
31077, 0, 0, 0, 0, 0, 27, 845, 63, -92, 6141, 89, 28, -5759, -263, 116, -14598, -221, -18, -525, 12, 
31092, 0, 0, 0, 0, 0, 27, 845, 63, -92, 6141, 89, 28, -5759, -263, 116, -14598, -214, -6, -527, 12, 
31107, 0, 0, 0, 0, 0, 27, 875, 43, -118, 6130, 74, 22, 2014, -216, 132, -13521, -214, -6, -527, 15, 
31124, 0, 0, 0, 0, 0, 27, 875, 43, -118, 6130, 74, 22, 2014, -216, 132, -13521, -206, 4, -528, 12, 
31139, 0, 0, 0, 0, 0, 27, 875, 71, -18, 6139, 42, 0, 1873, -198, 133, -12946, -202, 11, -528, 12, 
